Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CAP_2012_EML,12.0,12.0,1.0,1.0
Resource Identifier,CAP_2012_EML,12.0,12.0,1.0,1.0
Resource Title,CAP_2012_EML,12.0,12.0,1.0,1.0
Author / Originator,CAP_2012_EML,12.0,12.0,1.0,1.0
Metadata Contact,CAP_2012_EML,8.0,8.0,0.67,0.6666666666666666
Contributor Name,CAP_2012_EML,36.0,8.0,3.0,0.6666666666666666
Publisher,CAP_2012_EML,0.0,0.0,0.0,0.0
Publication Date,CAP_2012_EML,12.0,12.0,1.0,1.0
Resource Contact,CAP_2012_EML,12.0,12.0,1.0,1.0
Abstract,CAP_2012_EML,12.0,12.0,1.0,1.0
Keyword,CAP_2012_EML,273.0,12.0,22.75,1.0
Resource Distribution,CAP_2012_EML,12.0,12.0,1.0,1.0
Spatial Extent,CAP_2012_EML,12.0,12.0,1.0,1.0
Taxonomic Extent,CAP_2012_EML,0.0,0.0,0.0,0.0
Temporal Extent,CAP_2012_EML,12.0,12.0,1.0,1.0
Maintenance,CAP_2012_EML,8.0,8.0,0.67,0.6666666666666666
Resource Use Constraints,CAP_2012_EML,12.0,12.0,1.0,1.0
Process Step,CAP_2012_EML,8.0,8.0,0.67,0.6666666666666666
Project Description,CAP_2012_EML,2.0,2.0,0.17,0.16666666666666666
Entity Type Definition,CAP_2012_EML,17.0,8.0,1.42,0.6666666666666666
Attribute Definition,CAP_2012_EML,394.0,8.0,32.83,0.6666666666666666
Resource Access Constraints,CAP_2012_EML,12.0,12.0,1.0,1.0
Resource Format,CAP_2012_EML,17.0,8.0,1.42,0.6666666666666666
Attribute List,CAP_2012_EML,17.0,8.0,1.42,0.6666666666666666
Attribute Constraints,CAP_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CAP_2012_EML,0.0,0.0,0.0,0.0
