Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2015.0,101.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0
2015.0,102.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0
2015.0,103.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0
2015.0,105.22.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0
2015.0,107.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.0,1.0,1.0,1.0,0.0,0.0
2015.0,108.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0
2015.0,109.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0
2015.0,112.18.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0
2015.0,115.17.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,57.0,1.0,1.0,1.0,0.0,0.0
2015.0,116.19.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0
