Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2012_EML,3,3,1.0,1.0
Resource Identifier,AND_2012_EML,3,3,1.0,1.0
Resource Title,AND_2012_EML,3,3,1.0,1.0
Author / Originator,AND_2012_EML,6,3,2.0,1.0
Metadata Contact,AND_2012_EML,4,3,1.33,1.0
Contributor Name,AND_2012_EML,12,3,4.0,1.0
Publisher,AND_2012_EML,3,3,1.0,1.0
Publication Date,AND_2012_EML,3,3,1.0,1.0
Resource Contact,AND_2012_EML,4,3,1.33,1.0
Abstract,AND_2012_EML,3,3,1.0,1.0
Keyword,AND_2012_EML,63,3,21.0,1.0
Resource Distribution,AND_2012_EML,3,3,1.0,1.0
Spatial Extent,AND_2012_EML,3,3,1.0,1.0
Taxonomic Extent,AND_2012_EML,3,3,1.0,1.0
Temporal Extent,AND_2012_EML,3,3,1.0,1.0
Maintenance,AND_2012_EML,3,3,1.0,1.0
Resource Use Constraints,AND_2012_EML,3,3,1.0,1.0
Process Step,AND_2012_EML,3,3,1.0,1.0
Project Description,AND_2012_EML,3,3,1.0,1.0
Entity Type Definition,AND_2012_EML,4,2,1.33,0.6666666666666666
Attribute Definition,AND_2012_EML,70,2,23.33,0.6666666666666666
Resource Access Constraints,AND_2012_EML,3,3,1.0,1.0
Resource Format,AND_2012_EML,4,2,1.33,0.6666666666666666
Attribute List,AND_2012_EML,4,2,1.33,0.6666666666666666
Attribute Constraints,AND_2012_EML,8,2,2.67,0.6666666666666666
Resource Quality Description,AND_2012_EML,3,3,1.0,1.0
