Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,KNZ_2008_EML,2.0,2.0,1.0,1.0
Resource Identifier,KNZ_2008_EML,2.0,2.0,1.0,1.0
Resource Title,KNZ_2008_EML,2.0,2.0,1.0,1.0
Author / Originator,KNZ_2008_EML,2.0,2.0,1.0,1.0
Metadata Contact,KNZ_2008_EML,0.0,0.0,0.0,0.0
Contributor Name,KNZ_2008_EML,0.0,0.0,0.0,0.0
Publisher,KNZ_2008_EML,0.0,0.0,0.0,0.0
Publication Date,KNZ_2008_EML,0.0,0.0,0.0,0.0
Resource Contact,KNZ_2008_EML,2.0,2.0,1.0,1.0
Abstract,KNZ_2008_EML,2.0,2.0,1.0,1.0
Keyword,KNZ_2008_EML,11.0,2.0,5.5,1.0
Resource Distribution,KNZ_2008_EML,2.0,2.0,1.0,1.0
Spatial Extent,KNZ_2008_EML,0.0,0.0,0.0,0.0
Taxonomic Extent,KNZ_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,KNZ_2008_EML,2.0,2.0,1.0,1.0
Maintenance,KNZ_2008_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,KNZ_2008_EML,0.0,0.0,0.0,0.0
Process Step,KNZ_2008_EML,2.0,2.0,1.0,1.0
Project Description,KNZ_2008_EML,0.0,0.0,0.0,0.0
Entity Type Definition,KNZ_2008_EML,2.0,2.0,1.0,1.0
Attribute Definition,KNZ_2008_EML,31.0,2.0,15.5,1.0
Resource Access Constraints,KNZ_2008_EML,0.0,0.0,0.0,0.0
Resource Format,KNZ_2008_EML,0.0,0.0,0.0,0.0
Attribute List,KNZ_2008_EML,2.0,2.0,1.0,1.0
Attribute Constraints,KNZ_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,KNZ_2008_EML,0.0,0.0,0.0,0.0
